auction_id,title,category,subcategory,emirate,listing_type,auction_status,start_time,end_time,duration_days,as_of_date,start_price,final_price,target_price,achievement_ratio,bids_count,num_bidders,views,price_uplift,profit_margin_proxy,engagement_score,bids_per_bidder,views_per_bid,make,vehicle_type,charity_flag,day_of_week,hour_of_day,month,auction_month_name,auction_quarter,bid_per_user,popularity_index,auction_popularity_score,price_segment,beneficiary,charity_revenue,revenue
AUC-498,Vehicles 1900,Vehicles,Car,Ajman,Auction,Closed,2025-09-25 17:00:00,2025-09-26 22:00:00,1.208,2025-11-08 12:00:00,185587.0,394159.79,210567.39,1.8719,35,25,390,1.1238545264485118,208572.79,33.5,1.4,11.142857142857142,,Car,False,Thursday,17.0,9.0,September,3.0,1.4,38.71,63.23,High,,0.0,394159.79
AUC-499,Vehicles 4294,Vehicles,Car,Ajman,Auction,Closed,2025-10-16 07:00:00,2025-10-16 18:00:00,0.518,2025-11-08 12:00:00,118432.0,164034.12,134314.65,1.2213,75,28,1046,0.3850489732504728,45602.12,70.65,2.6785714285714284,13.946666666666667,,Car,False,Thursday,7.0,10.0,October,4.0,2.6785714285714284,15.22,49.13,High,,0.0,164034.12
AUC-500,Vehicles 9287,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-28 15:00:00,2025-10-29 01:00:00,0.417,2025-11-08 12:00:00,211995.27,391232.15,241402.09,1.6207,8,3,222,0.8454758448148397,179236.88,10.3,2.6666666666666665,27.75,,Car,False,Tuesday,15.0,10.0,October,4.0,2.6666666666666665,28.44,17.06,High,,0.0,0.0
AUC-501,Vehicles 1437,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-10-30 17:00:00,2025-11-01 00:00:00,1.357,2025-11-08 12:00:00,106398.0,203667.04,136491.51,1.4922,92,29,1367,0.9141998909753944,97269.04,87.425,3.1724137931034484,14.858695652173912,,Car,False,Thursday,17.0,10.0,October,4.0,3.1724137931034484,33.06,59.84,High,,0.0,203667.04
AUC-502,Vehicles 2686,Vehicles,Car,Sharjah,BuyNow,Closed,2025-10-31 07:00:00,2025-11-01 14:00:00,1.292,2025-11-08 12:00:00,180438.0,301494.47,219208.25,1.3754,19,10,349,0.6709034128066148,121056.47,20.725,1.9,18.36842105263158,,Car,False,Friday,7.0,10.0,October,4.0,1.9,22.92,53.75,High,,0.0,301494.47
AUC-503,Vehicles 1266,Vehicles,Car,Fujairah,BuyNow,Closed,2025-09-27 02:00:00,2025-09-29 07:00:00,2.208,2025-11-08 12:00:00,156333.0,260524.48,200465.58,1.2996,30,20,461,0.6664714423698133,104191.48,31.525,1.5,15.366666666666667,,Car,False,Saturday,2.0,9.0,September,3.0,1.5,23.31,53.99,High,,0.0,260524.48
AUC-504,Vehicles 4722,Vehicles,Car,Sharjah,Auction,Closed,2025-09-30 16:00:00,2025-10-02 04:00:00,1.64,2025-11-08 12:00:00,96558.0,178853.95,111326.65,1.6066,91,30,994,0.852295511506038,82295.95,77.85,3.033333333333333,10.923076923076923,,Car,False,Tuesday,16.0,9.0,September,3.0,3.033333333333333,31.71,59.03,Mid,,0.0,178853.95
AUC-505,Vehicles 9905,Vehicles,Car,Dubai,Auction,Closed,2025-10-06 17:00:00,2025-10-07 08:00:00,0.625,2025-11-08 12:00:00,146026.0,265850.02,173441.08,1.5328,28,8,483,0.820566337501541,119824.02,28.075,3.5,17.25,,Car,False,Monday,17.0,10.0,October,4.0,3.5,28.3,56.98,High,,0.0,265850.02
AUC-506,Vehicles 7152,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-10-07 16:00:00,2025-10-08 10:00:00,0.75,2025-11-08 12:00:00,88595.0,177440.2,99568.05,1.7821,16,8,169,1.0028240871381005,88845.2,14.225,2.0,10.5625,,Car,False,Tuesday,16.0,10.0,October,4.0,2.0,34.02,60.41,Mid,,0.0,177440.2
AUC-507,Vehicles 5440,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-27 04:00:00,2025-10-28 22:00:00,1.854,2025-11-08 12:00:00,81369.0,107539.98,97030.98,1.1083,105,33,1113,0.3216333001511631,26170.98,88.575,3.1818181818181817,10.6,,Car,False,Monday,4.0,10.0,October,4.0,3.1818181818181817,14.47,48.68,Mid,,0.0,107539.98
AUC-508,Vehicles 2299,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-07 03:00:00,2025-10-08 05:00:00,1.083,2025-11-08 12:00:00,89920.0,130108.53,101771.64,1.2784,38,13,1046,0.4469364991103203,40188.53,48.4,2.923076923076923,27.526315789473685,,Car,False,Tuesday,3.0,10.0,October,4.0,2.923076923076923,15.93,49.56,Mid,,0.0,130108.53
AUC-509,Vehicles 4199,Vehicles,Car,Ras Al Khaimah,BuyNow,Closed,2025-11-02 01:00:00,2025-11-04 02:00:00,2.165,2025-11-08 12:00:00,37900.0,50858.23,41873.79,1.2146,109,33,1894,0.3419058047493404,12958.23,110.1,3.303030303030303,17.376146788990827,,Car,False,Sunday,1.0,11.0,November,4.0,3.303030303030303,15.19,49.11,Mid,,0.0,50858.23
AUC-510,Vehicles 5720,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-10 02:00:00,2025-09-12 20:00:00,2.75,2025-11-08 12:00:00,44802.0,58944.67,57920.27,1.0177,28,13,351,0.3156705057809919,14142.67,26.025,2.1538461538461537,12.535714285714286,,Car,False,Wednesday,2.0,9.0,September,3.0,2.1538461538461537,11.53,46.92,Mid,,0.0,58944.67
AUC-511,Vehicles 3473,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-11-02 10:00:00,2025-11-03 14:00:00,1.167,2025-11-08 12:00:00,135331.0,244267.49,172342.17,1.4173,32,22,518,0.804963312175333,108936.49,34.45,1.4545454545454546,16.1875,,Car,False,Sunday,10.0,11.0,November,4.0,1.4545454545454546,27.9,56.74,High,,0.0,244267.49
AUC-512,Vehicles 7344,Vehicles,Car,Sharjah,Auction,Closed,2025-10-11 06:00:00,2025-10-12 23:00:00,1.708,2025-11-08 12:00:00,85357.0,104589.43,102169.44,1.0237,26,18,464,0.2253175486486169,19232.43,29.1,1.4444444444444444,17.846153846153847,,Car,False,Saturday,6.0,10.0,October,4.0,1.4444444444444444,8.4,45.04,Mid,,0.0,104589.43
AUC-513,Vehicles 9819,Vehicles,Car,Fujairah,Auction,Closed,2025-11-04 17:00:00,2025-11-07 05:00:00,2.615,2025-11-08 12:00:00,106538.0,143523.27,125678.09,1.142,100,34,2182,0.3471556627682141,36985.27,113.05,2.9411764705882355,21.82,,Car,False,Tuesday,17.0,11.0,November,4.0,2.9411764705882355,15.05,9.03,High,,0.0,0.0
AUC-514,Vehicles 2853,Vehicles,Car,Sharjah,BuyNow,Closed,2025-09-20 11:00:00,2025-09-21 05:00:00,0.852,2025-11-08 12:00:00,13680.0,25897.21,17382.61,1.4898,61,19,725,0.8930709064327484,12217.21,53.375,3.210526315789474,11.885245901639344,,Car,False,Saturday,11.0,9.0,September,3.0,3.210526315789474,32.04,19.22,Mid,,0.0,0.0
AUC-515,Vehicles 3270,Vehicles,Car,Fujairah,Auction,Closed,2025-10-27 20:00:00,2025-10-29 10:00:00,1.583,2025-11-08 12:00:00,108171.0,163120.72,136810.46,1.1923,41,18,488,0.5079893871740115,54949.72,37.2,2.2777777777777777,11.902439024390244,,Car,False,Monday,20.0,10.0,October,4.0,2.2777777777777777,18.5,51.1,High,,0.0,163120.72
AUC-516,Vehicles 2135,Vehicles,Car,Ajman,Auction,Closed,2025-09-11 17:00:00,2025-09-12 17:00:00,1.0,2025-11-08 12:00:00,122422.0,170085.77,139457.6,1.2196,21,16,400,0.389339906226005,47663.77,24.5,1.3125,19.047619047619047,,Car,False,Thursday,17.0,9.0,September,3.0,1.3125,13.72,48.23,High,,0.0,170085.77
AUC-517,Vehicles 7530,Vehicles,Car,Dubai,Auction,Closed,2025-11-02 16:00:00,2025-11-04 14:00:00,1.917,2025-11-08 12:00:00,60479.78,65252.96,68291.52,0.9555,18,13,182,0.0789219140678091,4773.18,16.8,1.3846153846153846,10.11111111111111,,Car,False,Sunday,16.0,11.0,November,4.0,1.3846153846153846,3.32,41.99,Mid,,0.0,65252.96
AUC-518,Vehicles 5155,Vehicles,Car,Sharjah,BuyNow,Closed,2025-09-16 22:00:00,2025-09-19 04:00:00,2.25,2025-11-08 12:00:00,162650.0,188815.74,207976.63,0.9079,39,15,985,0.1608714417460804,26165.74,47.875,2.6,25.256410256410252,,Car,False,Tuesday,22.0,9.0,September,3.0,2.6,6.62,43.97,High,,0.0,188815.74
AUC-519,Vehicles 3553,Vehicles,Car,Ajman,Auction,Closed,2025-09-28 17:00:00,2025-09-29 06:00:00,0.542,2025-11-08 12:00:00,194840.0,232565.01,236520.89,0.9833,53,16,572,0.1936204578115377,37725.01,44.8,3.3125,10.79245283018868,,Car,False,Sunday,17.0,9.0,September,3.0,3.3125,8.35,45.01,High,,0.0,232565.01
AUC-520,Vehicles 2972,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-23 03:00:00,2025-10-23 19:00:00,0.667,2025-11-08 12:00:00,86264.0,156399.31,109381.59,1.4299,55,26,781,0.8130310442362978,70135.31,53.525,2.1153846153846154,14.2,,Car,False,Thursday,3.0,10.0,October,4.0,2.1153846153846154,29.02,17.41,Mid,,0.0,0.0
AUC-521,Vehicles 1634,Vehicles,Car,Sharjah,Auction,Closed,2025-10-25 23:00:00,2025-10-26 04:00:00,0.208,2025-11-08 12:00:00,175225.0,271858.68,212289.6,1.2806,5,2,57,0.551483407048081,96633.68,4.425,2.5,11.4,,Car,False,Saturday,23.0,10.0,October,4.0,2.5,18.57,51.14,High,,0.0,271858.68
AUC-522,Vehicles 5284,Vehicles,Car,Ajman,Auction,Closed,2025-10-17 05:00:00,2025-10-17 09:00:00,0.167,2025-11-08 12:00:00,186764.0,396916.93,225928.92,1.7568,44,18,527,1.1252325394615663,210152.93,39.675,2.4444444444444446,11.977272727272728,,Car,False,Friday,5.0,10.0,October,4.0,2.4444444444444446,39.19,63.51,High,,0.0,396916.93
AUC-523,Vehicles 7148,Vehicles,Car,Dubai,BuyNow,Closed,2025-09-18 13:00:00,2025-09-18 20:00:00,0.375,2025-11-08 12:00:00,132612.0,154398.02,150846.01,1.0235,62,19,1245,0.1642839260398756,21786.02,66.875,3.263157894736842,20.080645161290324,,Car,False,Thursday,13.0,9.0,September,3.0,3.263157894736842,7.34,44.4,High,,0.0,154398.02
AUC-524,Vehicles 3115,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-09-14 20:00:00,2025-09-17 00:00:00,2.295,2025-11-08 12:00:00,83382.0,170044.7,96220.02,1.7672,81,26,957,1.0393454222733924,86662.7,70.925,3.1153846153846154,11.814814814814817,,Car,False,Sunday,20.0,9.0,September,3.0,3.1153846153846154,37.66,62.6,Mid,,0.0,170044.7
AUC-525,Vehicles 1014,Vehicles,Car,Fujairah,Auction,Closed,2025-10-25 13:00:00,2025-10-28 06:00:00,2.708,2025-11-08 12:00:00,54792.0,106720.31,62869.06,1.6975,38,23,614,0.9477352533216528,51928.31,40.1,1.6521739130434785,16.157894736842106,,Car,False,Saturday,13.0,10.0,October,4.0,1.6521739130434785,32.98,59.79,Mid,,0.0,106720.31
AUC-526,Vehicles 5259,Vehicles,Car,Sharjah,Auction,Closed,2025-10-15 07:00:00,2025-10-16 14:00:00,1.292,2025-11-08 12:00:00,231194.14,493973.87,255918.63,1.9302,41,15,1168,1.1366193364589603,262779.73,53.45,2.7333333333333334,28.48780487804878,,Car,False,Wednesday,7.0,10.0,October,4.0,2.7333333333333334,39.1,63.46,High,,0.0,493973.87
AUC-527,Vehicles 7081,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-21 04:00:00,2025-10-23 20:00:00,2.667,2025-11-08 12:00:00,198897.0,287454.33,221420.24,1.2982,13,4,290,0.4452421605152416,88557.33,14.75,3.25,22.307692307692307,,Car,False,Tuesday,4.0,10.0,October,4.0,3.25,15.19,49.11,High,,0.0,287454.33
AUC-528,Vehicles 4104,Vehicles,Car,Ajman,Auction,Closed,2025-10-28 09:00:00,2025-10-30 14:00:00,2.208,2025-11-08 12:00:00,148922.0,307546.92,189632.36,1.6218,43,13,795,1.065154376116356,158624.92,44.625,3.3076923076923075,18.48837209302325,,Car,False,Tuesday,9.0,10.0,October,4.0,3.3076923076923075,36.96,62.18,High,,0.0,307546.92
AUC-529,Vehicles 3253,Vehicles,Car,Ajman,BuyNow,Closed,2025-09-27 16:00:00,2025-09-30 02:00:00,2.417,2025-11-08 12:00:00,145297.0,181098.1,167421.57,1.0817,23,9,246,0.2463994438976717,35801.1,19.9,2.555555555555556,10.695652173913045,,Car,False,Saturday,16.0,9.0,September,3.0,2.555555555555556,8.89,5.33,High,,0.0,0.0
AUC-530,Vehicles 2388,Vehicles,Car,Sharjah,Auction,Closed,2025-10-15 22:00:00,2025-10-18 04:00:00,2.25,2025-11-08 12:00:00,56404.79,113960.16,66855.87,1.7046,11,7,287,1.020398622173755,57555.37,14.425,1.5714285714285714,26.09090909090909,,Car,False,Wednesday,22.0,10.0,October,4.0,1.5714285714285714,34.36,60.62,Mid,,0.0,113960.16
AUC-531,Vehicles 7714,Vehicles,Car,Ajman,Auction,Closed,2025-10-24 05:00:00,2025-10-24 22:00:00,0.787,2025-11-08 12:00:00,47482.0,54167.08,59640.74,0.9082,62,25,835,0.1407918790278421,6685.08,58.125,2.48,13.46774193548387,,Car,False,Friday,5.0,10.0,October,4.0,2.48,6.75,4.05,Mid,,0.0,0.0
AUC-532,Vehicles 8753,Vehicles,Car,Fujairah,Auction,Closed,2025-09-15 16:00:00,2025-09-17 07:00:00,1.625,2025-11-08 12:00:00,141555.0,204488.74,178108.25,1.1481,46,17,961,0.4445886051358129,62933.74,51.275,2.7058823529411766,20.89130434782609,,Car,False,Monday,16.0,9.0,September,3.0,2.7058823529411766,16.07,49.64,High,,0.0,204488.74
AUC-533,Vehicles 7926,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-22 08:00:00,2025-09-23 23:00:00,1.625,2025-11-08 12:00:00,171369.0,259994.3,218287.45,1.1911,49,27,1110,0.5171606299855865,88625.3,59.0,1.8148148148148149,22.6530612244898,,Car,False,Monday,8.0,9.0,September,3.0,1.8148148148148149,18.85,51.31,High,,0.0,259994.3
AUC-534,Vehicles 5663,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-09-19 19:00:00,2025-09-21 18:00:00,1.958,2025-11-08 12:00:00,38869.0,81555.01,49542.51,1.6462,17,5,173,1.0982019089763049,42686.01,14.075,3.4,10.176470588235292,,Car,False,Friday,19.0,9.0,September,3.0,3.4,37.2,22.32,Mid,,0.0,0.0
AUC-535,Vehicles 7516,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-11-03 02:00:00,2025-11-05 12:00:00,2.417,2025-11-08 12:00:00,85368.84,146016.2,95619.3,1.5271,59,34,1385,0.71041565048793,60647.36,72.625,1.7352941176470589,23.47457627118644,,Car,False,Monday,2.0,11.0,November,4.0,1.7352941176470589,25.38,55.23,Mid,,0.0,146016.2
AUC-536,Vehicles 4571,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-13 22:00:00,2025-09-14 09:00:00,0.458,2025-11-08 12:00:00,115732.0,245106.93,136242.24,1.7991,56,17,1177,1.1178838177859192,129374.93,61.675,3.294117647058824,21.017857142857142,,Car,False,Saturday,22.0,9.0,September,3.0,3.294117647058824,39.12,63.47,High,,0.0,245106.93
AUC-537,Vehicles 1220,Vehicles,Car,Dubai,Auction,Closed,2025-10-01 17:00:00,2025-10-03 18:00:00,2.042,2025-11-08 12:00:00,36436.0,71692.24,40307.88,1.7786,20,9,361,0.9676210341420576,35256.24,21.275,2.2222222222222223,18.05,,Car,False,Wednesday,17.0,10.0,October,4.0,2.2222222222222223,32.84,59.7,Mid,,0.0,71692.24
AUC-538,Vehicles 4307,Vehicles,Car,Fujairah,BuyNow,Closed,2025-10-06 00:00:00,2025-10-08 12:00:00,2.5,2025-11-08 12:00:00,32150.0,44767.11,39343.4,1.1379,16,13,172,0.392445101088647,12617.11,15.55,1.2307692307692308,10.75,,Car,False,Monday,0.0,10.0,October,4.0,1.2307692307692308,13.72,48.23,Mid,,0.0,44767.11
AUC-539,Vehicles 7332,Vehicles,Car,Ajman,Auction,Closed,2025-11-06 09:00:00,2025-11-06 20:00:00,0.562,2025-11-08 12:00:00,52893.0,78744.06,61079.64,1.2892,71,29,1664,0.4887425557257103,25851.06,84.35,2.4482758620689653,23.43661971830986,,Car,False,Thursday,9.0,11.0,November,4.0,2.4482758620689653,18.53,51.12,Mid,,0.0,78744.06
AUC-540,Vehicles 6825,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-13 20:00:00,2025-09-15 04:00:00,1.474,2025-11-08 12:00:00,125935.0,250603.63,150468.24,1.6655,66,25,680,0.9899442569579544,124668.63,56.25,2.64,10.303030303030305,,Car,False,Saturday,20.0,9.0,September,3.0,2.64,35.37,21.22,High,,0.0,0.0
AUC-541,Vehicles 9910,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-10-02 22:00:00,2025-10-05 14:00:00,2.667,2025-11-08 12:00:00,85840.0,145860.47,103122.35,1.4144,19,6,227,0.6992133038210625,60020.47,16.675,3.1666666666666665,11.947368421052632,,Car,False,Thursday,22.0,10.0,October,4.0,3.1666666666666665,23.96,54.38,Mid,,0.0,145860.47
AUC-542,Vehicles 9976,Vehicles,Car,Fujairah,Auction,Closed,2025-09-18 19:00:00,2025-09-19 00:00:00,0.332,2025-11-08 12:00:00,162670.0,305390.37,210486.47,1.4509,83,34,905,0.8773613450544046,142720.37,72.625,2.4411764705882355,10.903614457831326,,Car,False,Thursday,19.0,9.0,September,3.0,2.4411764705882355,32.3,59.38,High,,0.0,305390.37
AUC-543,Vehicles 3183,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-09-27 23:00:00,2025-09-28 13:00:00,0.583,2025-11-08 12:00:00,90166.0,142150.72,107491.63,1.3224,7,5,91,0.5765445955238117,51984.72,7.025,1.4,13.0,,Car,False,Saturday,23.0,9.0,September,3.0,1.4,19.47,51.68,Mid,,0.0,142150.72
AUC-544,Vehicles 1086,Vehicles,Car,Dubai,Auction,Closed,2025-09-18 17:00:00,2025-09-21 03:00:00,2.417,2025-11-08 12:00:00,115263.0,135274.1,147080.1,0.9197,33,10,353,0.173612520930394,20011.1,27.825,3.3,10.696969696969695,,Car,False,Thursday,17.0,9.0,September,3.0,3.3,6.83,44.1,High,,0.0,135274.1
AUC-545,Vehicles 3467,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-26 14:00:00,2025-09-27 05:00:00,0.688,2025-11-08 12:00:00,32622.0,46481.46,41536.44,1.1191,63,25,1053,0.4248501011587272,13859.46,64.075,2.52,16.714285714285715,,Car,False,Friday,14.0,9.0,September,3.0,2.52,15.9,49.54,Mid,,0.0,46481.46
AUC-546,Vehicles 8884,Vehicles,Car,Ajman,BuyNow,Closed,2025-09-11 07:00:00,2025-09-13 10:00:00,2.125,2025-11-08 12:00:00,63471.0,76486.84,75809.13,1.0089,35,19,441,0.2050675111468229,13015.84,33.275,1.8421052631578947,12.6,,Car,False,Thursday,7.0,9.0,September,3.0,1.8421052631578947,8.03,44.82,Mid,,0.0,76486.84
AUC-547,Vehicles 8320,Vehicles,Car,Ajman,BuyNow,Closed,2025-10-22 11:00:00,2025-10-25 04:00:00,2.708,2025-11-08 12:00:00,123751.0,208230.15,158824.6,1.3111,52,16,1476,0.6826542815815629,84479.15,66.9,3.25,28.384615384615383,,Car,False,Wednesday,11.0,10.0,October,4.0,3.25,24.43,54.66,High,,0.0,208230.15
AUC-548,Vehicles 1888,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-24 09:00:00,2025-10-25 22:00:00,1.542,2025-11-08 12:00:00,34819.0,64405.59,41953.17,1.5352,47,32,851,0.8497254372612653,29586.59,52.775,1.46875,18.106382978723403,,Car,False,Friday,9.0,10.0,October,4.0,1.46875,30.02,58.01,Mid,,0.0,64405.59
AUC-549,Vehicles 2443,Vehicles,Car,Abu Dhabi,BuyNow,Closed,2025-09-24 03:00:00,2025-09-25 15:00:00,1.5,2025-11-08 12:00:00,59765.0,64695.74,75409.39,0.8579,38,27,470,0.0825021333556429,4930.74,37.5,1.4074074074074074,12.36842105263158,,Car,False,Wednesday,3.0,9.0,September,3.0,1.4074074074074074,3.93,42.36,Mid,,0.0,64695.74
AUC-550,Vehicles 6071,Vehicles,Car,Fujairah,BuyNow,Closed,2025-10-06 13:00:00,2025-10-07 22:00:00,1.499,2025-11-08 12:00:00,59217.0,65737.02,76381.52,0.8606,80,33,1592,0.1101038553118193,6520.02,88.05,2.4242424242424243,19.9,,Car,False,Monday,13.0,10.0,October,4.0,2.4242424242424243,6.32,43.79,Mid,,0.0,65737.02
AUC-551,Vehicles 6944,Vehicles,Car,Sharjah,Auction,Closed,2025-10-02 07:00:00,2025-10-03 12:00:00,1.208,2025-11-08 12:00:00,98052.0,140222.59,110101.0,1.2736,26,10,738,0.4300839350548688,42170.59,33.95,2.6,28.384615384615383,,Car,False,Thursday,7.0,10.0,October,4.0,2.6,15.17,49.1,Mid,,0.0,140222.59
AUC-552,Vehicles 9840,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-09-25 07:00:00,2025-09-26 12:00:00,1.329,2025-11-08 12:00:00,73784.0,117276.98,92693.59,1.2652,69,29,1903,0.5894635693375258,43492.98,89.325,2.3793103448275863,27.57971014492753,,Car,False,Thursday,7.0,9.0,September,3.0,2.3793103448275863,21.98,53.19,Mid,,0.0,117276.98
AUC-553,Vehicles 7794,Vehicles,Car,Sharjah,Auction,Closed,2025-10-03 20:00:00,2025-10-05 13:00:00,1.708,2025-11-08 12:00:00,10990.0,21233.43,12616.78,1.683,27,8,406,0.9320682438580528,10243.43,25.65,3.375,15.037037037037036,,Car,False,Friday,20.0,10.0,October,4.0,3.375,31.98,59.19,Mid,,0.0,21233.43
AUC-554,Vehicles 2906,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-09-18 08:00:00,2025-09-21 00:00:00,2.667,2025-11-08 12:00:00,108361.0,205398.94,131271.51,1.5647,51,28,1098,0.8955061322800639,97037.94,59.95,1.8214285714285716,21.529411764705884,,Car,False,Thursday,8.0,9.0,September,3.0,1.821428571428572,31.5,58.9,High,,0.0,205398.94
AUC-555,Vehicles 1334,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-15 18:00:00,2025-10-18 16:00:00,2.977,2025-11-08 12:00:00,27242.0,46905.94,34121.91,1.3747,66,19,1750,0.7218243888113942,19663.94,81.5,3.473684210526316,26.51515151515152,,Car,False,Wednesday,18.0,10.0,October,4.0,3.473684210526316,26.16,55.7,Mid,,0.0,46905.94
AUC-556,Vehicles 6701,Vehicles,Car,Ras Al Khaimah,Auction,Closed,2025-09-14 14:00:00,2025-09-17 04:00:00,2.583,2025-11-08 12:00:00,105604.0,183688.2,124634.14,1.4738,26,21,479,0.7394057043293816,78084.2,30.225,1.238095238095238,18.423076923076923,,Car,False,Sunday,14.0,9.0,September,3.0,1.238095238095238,25.55,55.33,High,,0.0,183688.2
AUC-557,Vehicles 5983,Vehicles,Car,Ras Al Khaimah,BuyNow,Closed,2025-10-31 11:00:00,2025-10-31 23:00:00,0.5,2025-11-08 12:00:00,104884.0,150642.97,130424.03,1.155,6,4,89,0.4362817016894855,45758.97,6.225,1.5,14.833333333333334,,Car,False,Friday,11.0,10.0,October,4.0,1.5,14.77,48.86,High,,0.0,150642.97
AUC-558,Vehicles 9294,Vehicles,Car,Dubai,Auction,Closed,2025-09-28 14:00:00,2025-09-29 14:00:00,1.0,2025-11-08 12:00:00,102087.0,198724.16,127212.84,1.5621,49,30,498,0.9466157297207284,96637.16,44.45,1.6333333333333333,10.16326530612245,,Car,False,Sunday,14.0,9.0,September,3.0,1.6333333333333333,33.4,60.04,High,,0.0,198724.16
AUC-559,Vehicles 6182,Vehicles,Car,Sharjah,Auction,Closed,2025-09-13 00:00:00,2025-09-15 07:00:00,2.292,2025-11-08 12:00:00,144385.0,280822.68,163026.55,1.7226,14,10,155,0.9449574401773037,136437.68,13.375,1.4,11.071428571428571,,Car,False,Saturday,0.0,9.0,September,3.0,1.4,31.96,59.18,High,,0.0,280822.68
AUC-560,Vehicles 5510,Vehicles,Car,Ajman,Auction,Closed,2025-10-20 20:00:00,2025-10-22 13:00:00,1.708,2025-11-08 12:00:00,14324.0,25811.75,18457.09,1.3985,46,21,1268,0.8019931583356604,11487.75,59.95,2.1904761904761907,27.565217391304348,,Car,False,Monday,20.0,10.0,October,4.0,2.1904761904761907,28.13,56.88,Mid,,0.0,25811.75
AUC-561,Vehicles 3730,Vehicles,Car,Sharjah,Auction,Closed,2025-10-17 23:00:00,2025-10-19 01:00:00,1.083,2025-11-08 12:00:00,70132.92,113596.58,88218.16,1.2877,19,6,504,0.6197326448121653,43463.66,23.6,3.1666666666666665,26.526315789473685,,Car,False,Friday,23.0,10.0,October,4.0,3.1666666666666665,21.3,52.78,Mid,,0.0,113596.58
AUC-562,Vehicles 1776,Vehicles,Car,Fujairah,BuyNow,Closed,2025-10-19 02:00:00,2025-10-20 03:00:00,1.163,2025-11-08 12:00:00,193914.0,246779.76,244312.46,1.0101,99,32,1353,0.2726247718060584,52865.76,91.325,3.09375,13.666666666666666,,Car,False,Sunday,2.0,10.0,October,4.0,3.09375,12.55,47.53,High,,0.0,246779.76
AUC-563,Vehicles 8886,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-04 18:00:00,2025-10-05 05:00:00,0.458,2025-11-08 12:00:00,8504.0,15107.31,10625.21,1.4218,32,11,524,0.776494590780809,6603.31,31.85,2.909090909090909,16.375,,Car,False,Saturday,18.0,10.0,October,4.0,2.909090909090909,26.74,56.04,Low,,0.0,15107.31
AUC-564,Vehicles 8433,Vehicles,Car,Dubai,Auction,Closed,2025-10-13 02:00:00,2025-10-14 04:00:00,1.083,2025-11-08 12:00:00,147924.0,163660.53,180033.68,0.9091,32,26,732,0.1063825342743571,15736.53,40.8,1.2307692307692308,22.875,,Car,False,Monday,2.0,10.0,October,4.0,1.2307692307692308,4.67,2.8,High,,0.0,0.0
AUC-565,Vehicles 2464,Vehicles,Car,Sharjah,Auction,Closed,2025-10-30 10:00:00,2025-10-31 18:00:00,1.435,2025-11-08 12:00:00,175877.0,297642.93,201549.97,1.4768,86,27,1004,0.6923357232611427,121765.93,74.85,3.185185185185185,11.674418604651162,,Car,False,Thursday,10.0,10.0,October,4.0,3.185185185185185,25.64,55.38,High,,0.0,297642.93
AUC-566,Vehicles 7334,Vehicles,Car,Umm Al Quwain,Auction,Closed,2025-09-13 17:00:00,2025-09-15 01:00:00,1.333,2025-11-08 12:00:00,58082.0,123264.5,68192.4,1.8076,40,19,775,1.1222495781825694,65182.5,44.125,2.1052631578947367,19.375,,Car,False,Saturday,17.0,9.0,September,3.0,2.1052631578947367,38.86,63.32,Mid,,0.0,123264.5
AUC-567,Vehicles 4277,Vehicles,Car,Abu Dhabi,Auction,Closed,2025-10-24 04:00:00,2025-10-25 21:00:00,1.708,2025-11-08 12:00:00,130260.0,234912.89,147059.64,1.5974,14,5,340,0.8034153999692923,104652.89,16.75,2.8,24.285714285714285,,Car,False,Friday,4.0,10.0,October,4.0,2.8,27.18,16.31,High,,0.0,0.0
AUC-568,Vehicles 4932,Vehicles,Car,Fujairah,Auction,Closed,2025-10-05 01:00:00,2025-10-05 23:00:00,0.917,2025-11-08 12:00:00,109821.0,133844.99,124202.66,1.0776,29,10,290,0.2187558845758096,24023.99,24.25,2.9,10.0,,Car,False,Sunday,1.0,10.0,October,4.0,2.9,8.31,44.99,High,,0.0,133844.99
